29614835,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11222,661 MEEKER AVENUE,MEEKER AVENUE,KINGSLAND AVENUE,SUTTON STREET,,,BROOKLYN,NA,N/A,01 BROOKLYN,BROOKLYN,1000707,202556,BROOKLYN,40.72263083,-73.94062846,"(40.72263083490043, -73.94062846057909)"
29614847,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10033,511 WEST 179 STREET,WEST 179 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1002928,247899,MANHATTAN,40.84708081,-73.93248974,"(40.84708081165011, -73.9324897414894)"
29614863,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10460,1110 WYATT STREET,WYATT STREET,DEVOE AVENUE,BRONX PARK AVENUE,,,BRONX,NA,N/A,06 BRONX,BRONX,1018201,245083,BRONX,40.83930621,-73.87730092,"(40.83930620730105, -73.8773009180668)"
29614873,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11233,744 MAC DONOUGH STREET,MAC DONOUGH STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,,,BROOKLYN,NA,N/A,16 BROOKLYN,BROOKLYN,1007422,188537,BROOKLYN,40.68413695,-73.91645116,"(40.68413694992729, -73.91645116107786)"
29614929,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,2106 REGENT PLACE,REGENT PLACE,EAST 21 STREET,FLATBUSH AVENUE,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,995661,174719,BROOKLYN,40.64623259,-73.95887994,"(40.646232587049774, -73.95887993774369)"
29614938,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,4117 BROADWAY,BROADWAY,WEST 173 STREET,WEST 174 STREET,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1001206,247259,MANHATTAN,40.84532767,-73.9387154,"(40.84532767494614, -73.93871540019911)"
29614946,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10301,45 VICTORY BOULEVARD,VICTORY BOULEVARD,ST MARKS PLACE,MONTGOMERY AVENUE,,,STATEN ISLAND,NA,N/A,01 STATEN ISLAND,STATEN ISLAND,962825,171681,STATEN ISLAND,40.63787537,-74.07719631,"(40.637875368268055, -74.07719630887051)"
29614966,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,590 EAST 187 STREET,EAST 187 STREET,HOFFMAN STREET,ARTHUR AVENUE,,,BRONX,NA,N/A,06 BRONX,BRONX,1015265,251057,BRONX,40.85571386,-73.88788399,"(40.8557138629089, -73.88788399126861)"
29614967,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,533 WEST 158 STREET,WEST 158 STREET,AMSTERDAM AVENUE,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1000131,243106,MANHATTAN,40.8339309,-73.94261064,"(40.83393089963924, -73.94261063910199)"
29614983,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10128,161 EAST 89 STREET,EAST 89 STREET,LEXINGTON AVENUE,3 AVENUE,,,NEW YORK,NA,N/A,08 MANHATTAN,MANHATTAN,997134,223872,MANHATTAN,40.78114378,-73.95347785,"(40.78114377518462, -73.95347784593191)"
29615014,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,16 BROADWAY TERRACE,BROADWAY TERRACE,FAIRVIEW AVENUE,WEST 193 STREET,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003249,251561,MANHATTAN,40.85713123,-73.93131913,"(40.85713122651663, -73.93131913330224)"
29615024,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10458,2490 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST 188 STREET,EAST FORDHAM ROAD,,,BRONX,NA,N/A,05 BRONX,BRONX,1013300,253224,BRONX,40.86166831,-73.89497786,"(40.86166830768844, -73.89497786374334)"
29615026,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10457,2274 GRAND CONCOURSE,GRAND CONCOURSE,EAST 182 STREET,EAST 183 STREET,,,BRONX,NA,N/A,05 BRONX,BRONX,1011887,251584,BRONX,40.85717154,-73.90009293,"(40.85717153993044, -73.90009292697029)"
29615382,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11368,105-03 53 AVENUE,53 AVENUE,103 STREET,106 STREET,,,Corona,NA,N/A,04 QUEENS,QUEENS,1024192,209667,QUEENS,40.74207389,-73.85586006,"(40.742073893737185, -73.85586006200901)"
29615396,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10457,304 EAST 178 STREET,EAST 178 STREET,ANTHONY AVENUE,BX EYE EAR HOSPITAL BOUNDARY,,,BRONX,NA,N/A,05 BRONX,BRONX,1011207,248975,BRONX,40.85001272,-73.9025616,"(40.85001271828038, -73.90256159918842)"
29615427,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10016,575 2 AVENUE,2 AVENUE,EAST 31 STREET,EAST 32 STREET,,,NEW YORK,NA,N/A,06 MANHATTAN,MANHATTAN,990634,210049,MANHATTAN,40.74321028,-73.97696148,"(40.743210282163766, -73.97696147777062)"
29615434,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10460,922 BRONX PARK SOUTH,BRONX PARK SOUTH,DALY AVENUE,VYSE AVENUE,,,BRONX,NA,N/A,06 BRONX,BRONX,1017383,247530,BRONX,40.84602561,-73.88024508,"(40.84602560749318, -73.88024508040856)"
29615493,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,105 BENNETT AVENUE,BENNETT AVENUE,WEST 186 STREET,WEST 187 STREET,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1002219,250285,MANHATTAN,40.85363114,-73.93504597,"(40.853631144776536, -73.93504597415536)"
29615494,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10011,18 WEST 16 STREET,WEST 16 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,NEW YORK,NA,N/A,05 MANHATTAN,MANHATTAN,986047,208035,MANHATTAN,40.73768447,-73.99351554,"(40.737684474532095, -73.99351554032638)"
29615505,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11216,654 ST MARKS AVENUE,ST MARKS AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,08 BROOKLYN,BROOKLYN,997608,185309,BROOKLYN,40.67529707,-73.95184286,"(40.6752970746367, -73.95184285563028)"
29615510,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11220,880 47 STREET,47 STREET,8 AVENUE,9 AVENUE,,,BROOKLYN,NA,N/A,12 BROOKLYN,BROOKLYN,984145,173113,BROOKLYN,40.64183181,-74.00037835,"(40.64183181347104, -74.0003783473509)"
29615520,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11223,9 MURDOCK COURT,MURDOCK COURT,WEST STREET,OCEAN PARKWAY,,,BROOKLYN,NA,N/A,13 BROOKLYN,BROOKLYN,992936,152643,BROOKLYN,40.58564164,-73.968728,"(40.58564163561299, -73.96872799918171)"
29615528,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,605 WEST 182 STREET,WEST 182 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1002628,248967,MANHATTAN,40.85001279,-73.93357114,"(40.85001278505057, -73.93357114166012)"
29615555,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10022,249 EAST 53 STREET,EAST 53 STREET,3 AVENUE,2 AVENUE,,,NEW YORK,NA,N/A,06 MANHATTAN,MANHATTAN,993036,215164,MANHATTAN,40.7572476,-73.96828648,"(40.757247604963055, -73.96828647941395)"
29614985,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,2714 WALLACE AVENUE,WALLACE AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,BRONX,NA,N/A,11 BRONX,BRONX,1021746,254799,BRONX,40.86595937,-73.86443495,"(40.86595936769955, -73.86443494830709)"
29614997,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11209,9511 SHORE ROAD,SHORE ROAD,95 STREET,96 STREET,,,BROOKLYN,NA,N/A,10 BROOKLYN,BROOKLYN,973626,163839,BROOKLYN,40.61637027,-74.03826694,"(40.61637026983262, -74.03826694457253)"
29615002,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230,1577 EAST 17 STREET,EAST 17 STREET,AVENUE O,AVENUE P,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,996223,162094,BROOKLYN,40.61157889,-73.95687714,"(40.61157888545612, -73.95687714168655)"
29615003,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11235,2742 EAST 13 STREET,EAST 13 STREET,BELT PARKWAY,NASSAU COURT,,,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,996580,152250,BROOKLYN,40.58455861,-73.95560931,"(40.584558609132905, -73.9556093109087)"
29615006,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,346 EAST 29 STREET,EAST 29 STREET,CLARENDON ROAD,AVENUE D,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,998231,173209,BROOKLYN,40.64208428,-73.94962196,"(40.642084278609474, -73.94962195601411)"
29615009,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2682 CRESTON AVENUE,CRESTON AVENUE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,,,BRONX,NA,N/A,07 BRONX,BRONX,1013311,255275,BRONX,40.86729764,-73.8949292,"(40.86729764123603, -73.89492920247194)"
29615013,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,363 EAST 21 STREET,EAST 21 STREET,REGENT PLACE,BEVERLY ROAD,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,995609,174449,BROOKLYN,40.64549156,-73.95906778,"(40.6454915622519, -73.95906777674428)"
29615021,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10034,506 WEST 213 STREET,WEST 213 STREET,10 AVENUE,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1007366,255658,MANHATTAN,40.86836643,-73.91642217,"(40.86836642930603, -73.9164221678853)"
29615022,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11216,802 PARK PLACE,PARK PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,08 BROOKLYN,BROOKLYN,997769,184644,BROOKLYN,40.67347156,-73.95126377,"(40.67347155508807, -73.95126376585112)"
29615025,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10467,757 EAST 214 STREET,EAST 214 STREET,HOLLAND AVENUE,BARNES AVENUE,,,BRONX,NA,N/A,12 BRONX,BRONX,1022200,259648,BRONX,40.87926643,-73.86276607,"(40.87926642815496, -73.86276606961006)"
29615216,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10468,2381 GRAND CONCOURSE,GRAND CONCOURSE,EAST 184 STREET,EAST 187 STREET,,,BRONX,NA,N/A,05 BRONX,BRONX,1012248,252406,BRONX,40.85942654,-73.89878449,"(40.85942654447833, -73.89878448855914)"
29615239,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11212,9325 KINGS HIGHWAY,KINGS HIGHWAY,EAST 93 STREET,LENOX ROAD,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,1006209,178930,BROOKLYN,40.65777099,-73.92085604,"(40.65777098835021, -73.92085604115124)"
29615248,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1686 CLAY AVENUE,CLAY AVENUE,EAST 173 STREET,EAST 174 STREET,,,BRONX,NA,N/A,04 BRONX,BRONX,1010564,246708,BRONX,40.84379241,-73.90489467,"(40.84379241406206, -73.90489467288786)"
29615256,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10035,212 EAST 119 STREET,EAST 119 STREET,3 AVENUE,2 AVENUE,,,NEW YORK,NA,N/A,11 MANHATTAN,MANHATTAN,1001399,230620,MANHATTAN,40.79965797,-73.93806036,"(40.799657969726645, -73.93806035844065)"
29615287,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11372,37-06 81 STREET,81 STREET,37 AVENUE,ROOSEVELT AVENUE,,,Jackson Heights,NA,N/A,03 QUEENS,QUEENS,1016060,212298,QUEENS,40.74932831,-73.88519378,"(40.74932831203361, -73.88519378177969)"
29615379,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10457,1530 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST 172 STREET,EAST MT EDEN AVENUE,,,BRONX,NA,N/A,04 BRONX,BRONX,1008838,245870,BRONX,40.84149732,-73.91113593,"(40.84149732499304, -73.91113593339)"
29615404,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10460,1512 BEACH AVENUE,BEACH AVENUE,ARCHER STREET,MANSION STREET,,,BRONX,NA,N/A,09 BRONX,BRONX,1020971,244575,BRONX,40.83790081,-73.86729292,"(40.83790081259202, -73.86729292045665)"
29615415,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10037,53 EAST 131 STREET,EAST 131 STREET,MADISON AVENUE,PARK AVENUE,,,NEW YORK,NA,N/A,11 MANHATTAN,MANHATTAN,1001583,234144,MANHATTAN,40.80933002,-73.93738668,"(40.8093300190546, -73.93738668006867)"
29615416,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11225,45 HAWTHORNE STREET,HAWTHORNE STREET,FLATBUSH AVENUE,BEDFORD AVENUE,,,BROOKLYN,NA,N/A,09 BROOKLYN,BROOKLYN,995721,178764,BROOKLYN,40.65733515,-73.95865685,"(40.657335152843274, -73.95865684544391)"
29614133,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10460,520 MORRIS PARK AVENUE,MORRIS PARK AVENUE,ADAMS STREET,VAN BUREN STREET,,,BRONX,NA,N/A,11 BRONX,BRONX,1019738,246153,BRONX,40.842237,-73.87174054,"(40.84223699939234, -73.87174053821302)"
29614135,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11216,802 PARK PLACE,PARK PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,08 BROOKLYN,BROOKLYN,997769,184644,BROOKLYN,40.67347156,-73.95126377,"(40.67347155508807, -73.95126376585112)"
29614136,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11225,490 NEW YORK AVENUE,NEW YORK AVENUE,STERLING STREET,LEFFERTS AVENUE,,,BROOKLYN,NA,N/A,09 BROOKLYN,BROOKLYN,998678,180899,BROOKLYN,40.66319093,-73.94799482,"(40.663190932010025, -73.94799482073596)"
29614140,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10474,741 HUNTS POINT AVENUE,HUNTS POINT AVENUE,FAILE STREET,COSTER STREET,,,BRONX,NA,N/A,02 BRONX,BRONX,1015518,236474,BRONX,40.81568689,-73.8870374,"(40.815686886075945, -73.88703740439288)"
29614147,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11694,106-10 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH 105 STREET,BEND,,,Rockaway Park,NA,N/A,14 QUEENS,QUEENS,1032630,150991,QUEENS,40.58097946,-73.82583068,"(40.58097946225889, -73.82583067556563)"
29614151,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10040,609 WEST 189 STREET,WEST 189 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003499,250588,MANHATTAN,40.85446009,-73.93041818,"(40.85446009141341, -73.93041818447918)"
29614182,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11223,1907 EAST 7 STREET,EAST 7 STREET,AVENUE R,AVENUE S,,,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,993904,159334,BROOKLYN,40.60400608,-73.96523337,"(40.604006081183265, -73.96523337106693)"
29614237,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10469,907 EAST 221 STREET,EAST 221 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,BRONX,NA,N/A,12 BRONX,BRONX,1024132,261012,BRONX,40.88300166,-73.85577151,"(40.883001659705904, -73.8557715060138)"
29614274,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10463,3605 SEDGWICK AVENUE,SEDGWICK AVENUE,GILES PLACE,WEST 238 STREET,,,BRONX,NA,N/A,08 BRONX,BRONX,1012875,260464,BRONX,40.88154126,-73.8964834,"(40.88154126381984, -73.89648339982303)"
29614281,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11691,31-07 HEALY AVENUE,HEALY AVENUE,WATERVIEW STREET,BAY 32 STREET,,,Far Rockaway,NA,N/A,14 QUEENS,QUEENS,1048763,159303,QUEENS,40.60369143,-73.76767231,"(40.60369142927132, -73.76767230862151)"
29614289,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11211,296 SOUTH 3 STREET,SOUTH 3 STREET,RODNEY STREET,KEAP STREET,,,BROOKLYN,NA,N/A,01 BROOKLYN,BROOKLYN,996636,197907,BROOKLYN,40.70987708,-73.95532386,"(40.70987708176223, -73.95532386450223)"
29614313,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,125 LENOX ROAD,LENOX ROAD,BEDFORD AVENUE,ROGERS AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,996711,177495,BROOKLYN,40.65385069,-73.95509109,"(40.653850688190936, -73.95509108666919)"
29614350,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10469,1135 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,ESPLANADE,HERING AVENUE,,,BRONX,NA,N/A,11 BRONX,BRONX,1024511,252012,BRONX,40.85829773,-73.85445498,"(40.85829772629949, -73.85445497857519)"
29614355,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,533 WEST 158 STREET,WEST 158 STREET,AMSTERDAM AVENUE,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1000131,243106,MANHATTAN,40.8339309,-73.94261064,"(40.83393089963924, -73.94261063910199)"
29614361,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11360,16-66 BELL BOULEVARD,BELL BOULEVARD,16 AVENUE,18 AVENUE,,,Bayside,NA,N/A,07 QUEENS,QUEENS,1045610,225380,QUEENS,40.78507922,-73.7784251,"(40.78507922169945, -73.77842510011234)"
29614366,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11249,78 SOUTH 6 STREET,SOUTH 6 STREET,WYTHE AVENUE,BERRY STREET,,,BROOKLYN,NA,N/A,01 BROOKLYN,BROOKLYN,993805,198335,BROOKLYN,40.71105535,-73.96553463,"(40.71105535020925, -73.9655346348274)"
29614368,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10019,859 9 AVENUE,9 AVENUE,WEST 55 STREET,WEST 56 STREET,,,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,988041,218755,MANHATTAN,40.76710753,-73.98631416,"(40.76710752891153, -73.98631416418456)"
29614370,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,3006 DECATUR AVENUE,DECATUR AVENUE,EAST 201 STREET,EAST MOSHOLU PARKWAY SOUTH,,,BRONX,NA,N/A,07 BRONX,BRONX,1016871,256026,BRONX,40.86934647,-73.88205429,"(40.869346467407404, -73.88205428908248)"
29614371,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11102,32-05 NEWTOWN AVENUE,NEWTOWN AVENUE,32 STREET,30 AVENUE,,,Astoria,NA,N/A,01 QUEENS,QUEENS,1006357,218635,QUEENS,40.76675133,-73.92019225,"(40.76675133170873, -73.92019224614609)"
29614375,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11354,144-63 37 AVENUE,37 AVENUE,BEND,147 STREET,,,Flushing,NA,N/A,07 QUEENS,QUEENS,1033479,217603,QUEENS,40.76380934,-73.82228776,"(40.76380933675952, -73.8222877585894)"
29614378,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,108 ELLWOOD STREET,ELLWOOD STREET,WEST 196 STREET,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003763,253273,MANHATTAN,40.86182903,-73.92945605,"(40.8618290295582, -73.9294560541168)"
29614383,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11377,72-10 41 AVENUE,41 AVENUE,72 STREET,73 STREET,,,Woodside,NA,N/A,04 QUEENS,QUEENS,1013908,210718,QUEENS,40.74499909,-73.89296758,"(40.74499909172425, -73.89296757512533)"
29614385,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11106,33-34 28 STREET,28 STREET,33 AVENUE,34 AVENUE,,,Astoria,NA,N/A,01 QUEENS,QUEENS,1003965,216836,QUEENS,40.7618192,-73.9288328,"(40.76181920053045, -73.92883279904741)"
29614441,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,236 MT HOPE PLACE,MT HOPE PLACE,MONROE AVENUE,ANTHONY AVENUE,,,BRONX,NA,N/A,05 BRONX,BRONX,1010523,248310,BRONX,40.84818955,-73.90503658,"(40.84818955262363, -73.90503658003226)"
29614444,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,185 ERASMUS STREET,ERASMUS STREET,LLOYD STREET,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,998197,176012,BROOKLYN,40.64977796,-73.94973867,"(40.649777960914705, -73.94973867371624)"
29614451,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,120 EAST 19 STREET,EAST 19 STREET,ALBEMARLE ROAD,BEVERLY ROAD,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,994919,174794,BROOKLYN,40.64643937,-73.96155365,"(40.64643937078732, -73.96155364982612)"
29614458,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10031,24 ST NICHOLAS PLACE,ST NICHOLAS PLACE,WEST 151 STREET,WEST 152 STREET,,,NEW YORK,NA,N/A,09 MANHATTAN,MANHATTAN,1000336,240936,MANHATTAN,40.8279745,-73.94187503,"(40.82797450259246, -73.9418750317303)"
29617041,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11210,2635 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE L,AVENUE M,,,BROOKLYN,NA,N/A,18 BROOKLYN,BROOKLYN,999333,165332,BROOKLYN,40.62046178,-73.9456687,"(40.620461775273064, -73.94566870071728)"
29617073,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,1567 NOSTRAND AVENUE,NOSTRAND AVENUE,ALBEMARLE ROAD,TILDEN AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,998336,175294,BROOKLYN,40.64780699,-73.94923925,"(40.647806986858214, -73.94923925371351)"
29616607,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10458,220 EAST 204 STREET,EAST 204 STREET,GRAND CONCOURSE,VALENTINE AVENUE,,,BRONX,NA,N/A,07 BRONX,BRONX,1015895,257886,BRONX,40.87445515,-73.88557436,"(40.87445514586001, -73.88557436243444)"
29616610,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11226,2101 BEDFORD AVENUE,BEDFORD AVENUE,LENOX ROAD,CATON AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,996433,177264,BROOKLYN,40.65321703,-73.9560934,"(40.653217030509495, -73.95609340394371)"
29616613,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10461,3130 BUHRE AVENUE,BUHRE AVENUE,PARKVIEW AVENUE,BRUCKNER BOULEVARD,,,BRONX,NA,N/A,10 BRONX,BRONX,1031647,248401,BRONX,40.8483512,-73.82868366,"(40.848351197467025, -73.828683662251)"
